"tpr","fpr"
0.45,0.00217391304347826
0.275,0.00434782608695652
0.525,0
0.325,0.00217391304347826
0.475,0
0.6,0.00434782608695652
0.325,0.00652173913043478
0.55,0
0.45,0.00434782608695652
0.475,0.00434782608695652
0.45,0
0.25,0
0.525,0.00434782608695652
0.325,0
0.375,0.00217391304347826
0.35,0
0.4,0
0.375,0.00217391304347826
0.225,0
0.35,0.00652173913043478
0.425,0.00217391304347826
0.525,0.00217391304347826
0.35,0.00434782608695652
0.425,0
0.4,0.00217391304347826
0.375,0
0.325,0
0.25,0.00434782608695652
0.475,0
0.45,0
0.35,0.00217391304347826
0.375,0
0.6,0.0108695652173913
0.525,0.00652173913043478
0.525,0.0130434782608696
0.425,0
0.45,0
0.5,0.00434782608695652
0.35,0.00217391304347826
0.525,0
0.475,0.00217391304347826
0.425,0.00217391304347826
0.525,0.00434782608695652
0.4,0.00217391304347826
0.275,0.00217391304347826
0.325,0.00217391304347826
0.1,0
0.425,0.00434782608695652
0.375,0
0.3,0
0.375,0.00217391304347826
0.5,0.0108695652173913
0.45,0.00217391304347826
0.375,0.00217391304347826
0.35,0
0.325,0.00217391304347826
0.425,0
0.425,0.00652173913043478
0.55,0.00434782608695652
0.3,0
0.45,0.00217391304347826
0.4,0.00434782608695652
0.475,0.0108695652173913
0.35,0.00434782608695652
0.325,0
0.475,0.00217391304347826
0.375,0.00217391304347826
0.275,0
0.25,0.00434782608695652
0.3,0.00869565217391304
0.45,0.00217391304347826
0.4,0.00217391304347826
0.475,0.00652173913043478
0.4,0.00217391304347826
0.375,0
0.425,0
0.375,0
0.475,0.00217391304347826
0.375,0
0.35,0.00217391304347826
0.425,0
0.425,0.00217391304347826
0.35,0.00217391304347826
0.4,0.00434782608695652
0.375,0
0.275,0.00217391304347826
0.425,0
0.25,0
0.475,0
0.125,0
0.45,0
0.35,0
0.3,0.00217391304347826
0.275,0
0.375,0.00869565217391304
0.375,0.00434782608695652
0.525,0.00434782608695652
0.525,0.00217391304347826
0.525,0
0.45,0
0.375,0.00434782608695652
0.3,0
0.425,0.00217391304347826
0.525,0.00217391304347826
0.4,0
0.325,0
0.425,0.00434782608695652
0.5,0.00434782608695652
0.45,0.00217391304347826
0.3,0
0.3,0
0.55,0.00434782608695652
0.275,0
0.45,0
0.475,0.00217391304347826
0.3,0.00217391304347826
0.45,0
0.45,0.0152173913043478
0.375,0.00434782608695652
0.2,0
0.45,0
0.5,0.00434782608695652
0.425,0.00217391304347826
0.35,0
0.375,0
0.475,0.00652173913043478
0.4,0.00434782608695652
0.325,0.00434782608695652
0.3,0
0.3,0
0.4,0
0.225,0
0.45,0.00434782608695652
0.4,0.00652173913043478
0.475,0
0.325,0.00217391304347826
0.325,0.00652173913043478
0.525,0.00652173913043478
0.275,0
0.4,0.00217391304347826
0.325,0
0.4,0.00434782608695652
0.525,0
0.25,0
0.275,0.00652173913043478
0.425,0
0.475,0
0.425,0.00434782608695652
0.4,0.00217391304347826
0.275,0
0.425,0
0.4,0.00434782608695652
0.475,0.0108695652173913
0.45,0.00434782608695652
0.5,0.00217391304347826
0.425,0.00434782608695652
0.4,0
0.425,0
0.3,0
0.375,0.00217391304347826
0.35,0
0.275,0.00217391304347826
0.475,0.00217391304347826
0.275,0
0.275,0.00434782608695652
0.325,0.00217391304347826
0.35,0
0.3,0
0.25,0
0.275,0
0.45,0
0.5,0.00217391304347826
0.425,0.00217391304347826
0.425,0.00217391304347826
0.425,0.00217391304347826
0.35,0
0.45,0
0.35,0
0.25,0
0.625,0
0.55,0.0152173913043478
0.375,0
0.375,0
0.425,0
0.4,0
0.375,0.00217391304347826
0.45,0.00434782608695652
0.325,0
0.4,0.00217391304347826
0.4,0.00652173913043478
0.55,0
0.3,0
0.325,0.00217391304347826
0.4,0.00217391304347826
0.275,0
0.3,0
0.25,0
0.275,0.00434782608695652
0.425,0
0.375,0.00217391304347826
