"tpr","fpr"
0.55,0.00208333333333333
0.15,0
0.25,0
0.5,0
0.5,0
0.25,0
0.3,0
0.4,0
0.3,0.00208333333333333
0.2,0
0.5,0
0.25,0
0.2,0
0.55,0.00208333333333333
0.7,0.00625
0.4,0.00208333333333333
0.25,0
0.35,0
0.2,0.00208333333333333
0.25,0
0.3,0
0.25,0
0.05,0.00208333333333333
0.45,0
0.7,0.00208333333333333
0.5,0.00208333333333333
0.35,0
0.45,0.00208333333333333
0.5,0
0.55,0.00208333333333333
0.4,0.00625
0.4,0.00208333333333333
0.2,0
0.6,0
0.25,0
0.35,0
0.2,0
0.4,0.00208333333333333
0.2,0
0.5,0.00208333333333333
0.55,0
0.6,0
0.4,0.00208333333333333
0.55,0
0.4,0
0.45,0
0.25,0
0.35,0.00416666666666667
0.35,0.00208333333333333
0.6,0
0.5,0
0.3,0
0.3,0.00208333333333333
0.4,0
0.45,0.00625
0.15,0
0.1,0
0.4,0
0.55,0
0.15,0
0.3,0
0.25,0.00208333333333333
0.3,0
0.25,0.00208333333333333
0.2,0
0.3,0
0.3,0
0.55,0
0.5,0.00208333333333333
0.55,0.00208333333333333
0.35,0
0.25,0
0.35,0
0.45,0.00416666666666667
0.3,0
0.2,0
0.45,0
0.15,0
0.45,0.00416666666666667
0.3,0.00208333333333333
0.2,0
0.25,0.00416666666666667
0.4,0.00208333333333333
0.45,0
0.35,0.00208333333333333
0.5,0.00416666666666667
0.5,0.00625
0.35,0
0.4,0.00208333333333333
0.5,0
0.55,0.00208333333333333
0.6,0
0.25,0
0.2,0
0.5,0.00208333333333333
0.6,0
0.25,0.00416666666666667
0.45,0
0.3,0
0.25,0
0.2,0
0.6,0.00208333333333333
0.25,0.00208333333333333
0.3,0.00208333333333333
0.7,0.00625
0.4,0
0.4,0.00208333333333333
0.3,0
0.1,0.00208333333333333
0.45,0.00416666666666667
0.35,0
0.3,0
0.2,0.00208333333333333
0.4,0.00208333333333333
0.5,0.00208333333333333
0.55,0.00625
0.2,0
0.65,0.00625
0.15,0
0.3,0
0.35,0
0.3,0
0.25,0
0.25,0
0.1,0
0.25,0
0.3,0.00208333333333333
0.4,0
0.45,0.00416666666666667
0.5,0.00416666666666667
0.65,0
0.3,0
0.15,0.00208333333333333
0.2,0
0.3,0
0.45,0
0.4,0
0.4,0
0.25,0
0.3,0.00208333333333333
0.25,0.00208333333333333
0.45,0.00208333333333333
0.3,0
0.45,0
0.5,0.00208333333333333
0.25,0
0.3,0
0.55,0.00625
0.5,0
0.6,0.00416666666666667
0.2,0.00208333333333333
0.3,0
0.2,0
0.5,0.00416666666666667
0.55,0
0.15,0
0.55,0
0.65,0
0.3,0
0.35,0.00208333333333333
0.35,0
0.15,0
0.25,0.00208333333333333
0.1,0
0.25,0
0.2,0
0.25,0
0.2,0.00208333333333333
0.25,0.00208333333333333
0.25,0.00208333333333333
0.1,0
0.05,0
0.45,0.00208333333333333
0.35,0
0.25,0
0.3,0
0.5,0
0.35,0.00416666666666667
0.4,0
0.25,0.00208333333333333
0.3,0
0.4,0
0.45,0.00208333333333333
0.3,0
0.45,0.00625
0.3,0
0.55,0
0.3,0
0.25,0
0.25,0
0.45,0.00208333333333333
0.3,0.00208333333333333
0.25,0.00208333333333333
0.5,0.00208333333333333
0.5,0.00208333333333333
0.3,0
0.2,0
0.25,0
0.3,0
0.25,0
