"tpr","fpr"
0.2625,0.00952380952380952
0.2875,0.00476190476190476
0.25,0.0119047619047619
0.25,0.0119047619047619
0.2875,0.00476190476190476
0.2875,0.00476190476190476
0.2875,0.00476190476190476
0.2125,0.019047619047619
0.2625,0.00952380952380952
0.275,0.00714285714285714
0.2375,0.0142857142857143
0.275,0.00714285714285714
0.2625,0.00952380952380952
0.2125,0.019047619047619
0.275,0.00714285714285714
0.2375,0.0142857142857143
0.2625,0.00952380952380952
0.2125,0.019047619047619
0.275,0.00714285714285714
0.275,0.00714285714285714
0.25,0.0119047619047619
0.2875,0.00476190476190476
0.225,0.0166666666666667
0.2875,0.00476190476190476
0.2375,0.0142857142857143
0.275,0.00714285714285714
0.2875,0.00476190476190476
0.2875,0.00476190476190476
0.2125,0.019047619047619
0.2625,0.00952380952380952
0.2,0.0214285714285714
0.225,0.0166666666666667
0.2375,0.0142857142857143
0.2375,0.0142857142857143
0.25,0.0119047619047619
0.275,0.00714285714285714
0.2875,0.00476190476190476
0.25,0.0119047619047619
0.275,0.00714285714285714
0.2375,0.0142857142857143
0.225,0.0166666666666667
0.275,0.00714285714285714
0.275,0.00714285714285714
0.25,0.0119047619047619
0.25,0.0119047619047619
0.2875,0.00476190476190476
0.2625,0.00952380952380952
0.2875,0.00476190476190476
0.2375,0.0142857142857143
0.2625,0.00952380952380952
0.2,0.0214285714285714
0.25,0.0119047619047619
0.2875,0.00476190476190476
0.25,0.0119047619047619
0.225,0.0166666666666667
0.25,0.0119047619047619
0.2125,0.019047619047619
0.275,0.00714285714285714
0.2625,0.00952380952380952
0.275,0.00714285714285714
0.2375,0.0142857142857143
0.25,0.0119047619047619
0.2625,0.00952380952380952
0.275,0.00714285714285714
0.1875,0.0238095238095238
0.225,0.0166666666666667
0.2375,0.0142857142857143
0.2875,0.00476190476190476
0.2875,0.00476190476190476
0.275,0.00714285714285714
0.225,0.0166666666666667
0.25,0.0119047619047619
0.2,0.0214285714285714
0.3125,0
0.2875,0.00476190476190476
0.275,0.00714285714285714
0.225,0.0166666666666667
0.2125,0.019047619047619
0.2625,0.00952380952380952
0.275,0.00714285714285714
0.25,0.0119047619047619
0.2375,0.0142857142857143
0.25,0.0119047619047619
0.225,0.0166666666666667
0.25,0.0119047619047619
0.2625,0.00952380952380952
0.25,0.0119047619047619
0.2625,0.00952380952380952
0.275,0.00714285714285714
0.2625,0.00952380952380952
0.3,0.00238095238095238
0.225,0.0166666666666667
0.175,0.0261904761904762
0.2625,0.00952380952380952
0.2375,0.0142857142857143
0.275,0.00714285714285714
0.2125,0.019047619047619
0.2875,0.00476190476190476
0.2625,0.00952380952380952
0.3125,0
0.275,0.00714285714285714
0.25,0.0119047619047619
0.2875,0.00476190476190476
0.275,0.00714285714285714
0.2375,0.0142857142857143
0.2875,0.00476190476190476
0.3,0.00238095238095238
0.25,0.0119047619047619
0.2375,0.0142857142857143
0.2375,0.0142857142857143
0.2375,0.0142857142857143
0.225,0.0166666666666667
0.2625,0.00952380952380952
0.2375,0.0142857142857143
0.2625,0.00952380952380952
0.2875,0.00476190476190476
0.2625,0.00952380952380952
0.275,0.00714285714285714
0.2625,0.00952380952380952
0.2375,0.0142857142857143
0.225,0.0166666666666667
0.3,0.00238095238095238
0.2625,0.00952380952380952
0.2875,0.00476190476190476
0.3125,0
0.25,0.0119047619047619
0.3,0.00238095238095238
0.225,0.0166666666666667
0.2625,0.00952380952380952
0.275,0.00714285714285714
0.2625,0.00952380952380952
0.3,0.00238095238095238
0.275,0.00714285714285714
0.25,0.0119047619047619
0.2625,0.00952380952380952
0.25,0.0119047619047619
0.2875,0.00476190476190476
0.2375,0.0142857142857143
0.2875,0.00476190476190476
0.3125,0
0.275,0.00714285714285714
0.25,0.0119047619047619
0.2625,0.00952380952380952
0.2125,0.019047619047619
0.25,0.0119047619047619
0.275,0.00714285714285714
0.225,0.0166666666666667
0.2375,0.0142857142857143
0.2,0.0214285714285714
0.2875,0.00476190476190476
0.2625,0.00952380952380952
0.2625,0.00952380952380952
0.2375,0.0142857142857143
0.3,0.00238095238095238
0.2875,0.00476190476190476
0.2625,0.00952380952380952
0.3,0.00238095238095238
0.2125,0.019047619047619
0.2375,0.0142857142857143
0.2125,0.019047619047619
0.25,0.0119047619047619
0.3,0.00238095238095238
0.25,0.0119047619047619
0.25,0.0119047619047619
0.2625,0.00952380952380952
0.2625,0.00952380952380952
0.2875,0.00476190476190476
0.2375,0.0142857142857143
0.275,0.00714285714285714
0.225,0.0166666666666667
0.2375,0.0142857142857143
0.25,0.0119047619047619
0.275,0.00714285714285714
0.2625,0.00952380952380952
0.2625,0.00952380952380952
0.2625,0.00952380952380952
0.275,0.00714285714285714
0.2875,0.00476190476190476
0.2375,0.0142857142857143
0.3,0.00238095238095238
0.2625,0.00952380952380952
0.2625,0.00952380952380952
0.2625,0.00952380952380952
0.25,0.0119047619047619
0.2625,0.00952380952380952
0.2375,0.0142857142857143
0.225,0.0166666666666667
0.2375,0.0142857142857143
0.2125,0.019047619047619
0.2125,0.019047619047619
0.275,0.00714285714285714
0.2625,0.00952380952380952
0.2625,0.00952380952380952
0.2625,0.00952380952380952
0.25,0.0119047619047619
0.2125,0.019047619047619
0.2875,0.00476190476190476
0.225,0.0166666666666667
0.275,0.00714285714285714
0.25,0.0119047619047619
